id,osm_id,nombre,latitud,longitud,tipo
INTER_5242307733,5242307733,Intersección 5242307733,-17.3958384,-66.3107977,interseccion
INTER_5242307740,5242307740,Intersección 5242307740,-17.3957491,-66.3112683,interseccion
INTER_5242307745,5242307745,Intersección 5242307745,-17.3949608,-66.3100065,interseccion
INTER_5242307762,5242307762,Intersección 5242307762,-17.397261,-66.3069268,interseccion
INTER_5242307772,5242307772,Intersección 5242307772,-17.3954539,-66.3039009,interseccion
INTER_5242307775,5242307775,Intersección 5242307775,-17.3961641,-66.298842,interseccion
INTER_5242307776,5242307776,Intersección 5242307776,-17.3962356,-66.2998917,interseccion
INTER_5242307777,5242307777,Intersección 5242307777,-17.3966702,-66.2988412,interseccion
INTER_5242307778,5242307778,Intersección 5242307778,-17.3966464,-66.2998887,interseccion
INTER_5242307779,5242307779,Intersección 5242307779,-17.3953418,-66.3017652,interseccion
INTER_5242307787,5242307787,Intersección 5242307787,-17.395237,-66.3017818,interseccion
INTER_5242307788,5242307788,Intersección 5242307788,-17.395164,-66.3004517,interseccion
INTER_5242307789,5242307789,Intersección 5242307789,-17.3952701,-66.3004458,interseccion
INTER_5242307795,5242307795,Intersección 5242307795,-17.3954586,-66.3010333,interseccion
INTER_5242307796,5242307796,Intersección 5242307796,-17.3952092,-66.3012742,interseccion
INTER_5242307797,5242307797,Intersección 5242307797,-17.3951865,-66.3008621,interseccion
INTER_5242307798,5242307798,Intersección 5242307798,-17.3953123,-66.3012715,interseccion
INTER_5242307799,5242307799,Intersección 5242307799,-17.3952907,-66.3008526,interseccion
INTER_5242307803,5242307803,Intersección 5242307803,-17.3950902,-66.3011916,interseccion
INTER_5242307807,5242307807,Intersección 5242307807,-17.3950675,-66.3009791,interseccion
INTER_5242307815,5242307815,Intersección 5242307815,-17.3954176,-66.300932,interseccion
INTER_5242307819,5242307819,Intersección 5242307819,-17.3954632,-66.3010958,interseccion
INTER_5242308021,5242308021,Intersección 5242308021,-17.3954367,-66.3011666,interseccion
INTER_5242308025,5242308025,Intersección 5242308025,-17.3950515,-66.3010613,interseccion
INTER_5242308053,5242308053,Intersección 5242308053,-17.3953816,-66.3025274,interseccion
INTER_5242308056,5242308056,Intersección 5242308056,-17.395248,-66.2973267,interseccion
INTER_5242308059,5242308059,Intersección 5242308059,-17.3969315,-66.2981115,interseccion
INTER_5242308060,5242308060,Intersección 5242308060,-17.3969747,-66.298843,interseccion
INTER_5242308068,5242308068,Intersección 5242308068,-17.3992921,-66.3010226,interseccion
INTER_5242308069,5242308069,Intersección 5242308069,-17.3964121,-66.3010303,interseccion
INTER_5242308075,5242308075,Intersección 5242308075,-17.3952401,-66.2998539,interseccion
INTER_5242308076,5242308076,Intersección 5242308076,-17.3951887,-66.2988399,interseccion
INTER_5242308087,5242308087,Intersección 5242308087,-17.3948496,-66.2972486,interseccion
INTER_5242308088,5242308088,Intersección 5242308088,-17.3945167,-66.2916881,interseccion
INTER_5242308089,5242308089,Intersección 5242308089,-17.39448,-66.2947042,interseccion
INTER_5247634531,5247634531,Intersección 5247634531,-17.3539916,-66.281121,interseccion
INTER_5247634532,5247634532,Intersección 5247634532,-17.3547688,-66.2810334,interseccion
INTER_5247634533,5247634533,Intersección 5247634533,-17.354532,-66.2819313,interseccion
INTER_5247634534,5247634534,Intersección 5247634534,-17.3545378,-66.2810614,interseccion
INTER_5247634535,5247634535,Intersección 5247634535,-17.3538928,-66.2820159,interseccion
INTER_5247634536,5247634536,Intersección 5247634536,-17.3533964,-66.2820749,interseccion
INTER_5247634537,5247634537,Intersección 5247634537,-17.3539789,-66.2820078,interseccion
INTER_5249355596,5249355596,Intersección 5249355596,-17.3502521,-66.2703394,interseccion
INTER_5249355598,5249355598,Intersección 5249355598,-17.3502872,-66.2697625,interseccion
INTER_5249355599,5249355599,Intersección 5249355599,-17.3502465,-66.2691261,interseccion
INTER_5249355603,5249355603,Intersección 5249355603,-17.3495326,-66.2704688,interseccion
INTER_5249355610,5249355610,Intersección 5249355610,-17.3491035,-66.2711068,interseccion
INTER_5249355613,5249355613,Intersección 5249355613,-17.348087,-66.2725735,interseccion
INTER_5249627832,5249627832,Intersección 5249627832,-17.3566871,-66.2774168,interseccion
INTER_5249627854,5249627854,Intersección 5249627854,-17.3569054,-66.2636992,interseccion
INTER_5249627861,5249627861,Intersección 5249627861,-17.3576639,-66.2680957,interseccion
INTER_5249627977,5249627977,Intersección 5249627977,-17.3536667,-66.2752447,interseccion
INTER_5251482115,5251482115,Intersección 5251482115,-17.4192296,-66.3045324,interseccion
INTER_5251482116,5251482116,Intersección 5251482116,-17.420875,-66.304852,interseccion
INTER_5251482118,5251482118,Intersección 5251482118,-17.4204663,-66.3060093,interseccion
INTER_5251482122,5251482122,Intersección 5251482122,-17.4209679,-66.304518,interseccion
INTER_5251482124,5251482124,Intersección 5251482124,-17.4210907,-66.304003,interseccion
INTER_5251482126,5251482126,Intersección 5251482126,-17.4213466,-66.3034988,interseccion
INTER_5251482130,5251482130,Intersección 5251482130,-17.4217414,-66.3074588,interseccion
INTER_5251482160,5251482160,Intersección 5251482160,-17.4227695,-66.3102687,interseccion
INTER_5251482168,5251482168,Intersección 5251482168,-17.4226364,-66.3092709,interseccion
INTER_5251482170,5251482170,Intersección 5251482170,-17.4219404,-66.309185,interseccion
INTER_5251482224,5251482224,Intersección 5251482224,-17.4245507,-66.3057304,interseccion
INTER_5251482425,5251482425,Intersección 5251482425,-17.4206053,-66.3024349,interseccion
INTER_5251482426,5251482426,Intersección 5251482426,-17.4199617,-66.302151,interseccion
INTER_5251482427,5251482427,Intersección 5251482427,-17.4213876,-66.303016,interseccion
INTER_5251482428,5251482428,Intersección 5251482428,-17.4204941,-66.3027479,interseccion
INTER_5251482429,5251482429,Intersección 5251482429,-17.4212284,-66.2968811,interseccion
INTER_5251482436,5251482436,Intersección 5251482436,-17.4193863,-66.299513,interseccion
INTER_5251482437,5251482437,Intersección 5251482437,-17.4192709,-66.2998126,interseccion
INTER_5251482438,5251482438,Intersección 5251482438,-17.4213671,-66.2965357,interseccion
INTER_5251482508,5251482508,Intersección 5251482508,-17.4230795,-66.2956214,interseccion
INTER_5255248264,5255248264,Intersección 5255248264,-17.4163664,-66.2958089,interseccion
INTER_5255248271,5255248271,Intersección 5255248271,-17.4172805,-66.2955467,interseccion
INTER_5390500466,5390500466,Intersección 5390500466,-17.388854,-66.2321067,interseccion
INTER_5483940725,5483940725,Intersección 5483940725,-17.3744741,-66.2736833,interseccion
INTER_5483940726,5483940726,Intersección 5483940726,-17.3796895,-66.2800738,interseccion
INTER_5483940731,5483940731,Intersección 5483940731,-17.3798851,-66.2845082,interseccion
INTER_5483940732,5483940732,Intersección 5483940732,-17.3799138,-66.2835529,interseccion
INTER_5483940739,5483940739,Intersección 5483940739,-17.3797215,-66.2806295,interseccion
INTER_5483940744,5483940744,Intersección 5483940744,-17.3795529,-66.2800569,interseccion
INTER_5483940745,5483940745,Intersección 5483940745,-17.3789439,-66.2788402,interseccion
INTER_5483940746,5483940746,Intersección 5483940746,-17.3784676,-66.2807787,interseccion
INTER_5483940747,5483940747,Intersección 5483940747,-17.3785655,-66.2799561,interseccion
INTER_5483940749,5483940749,Intersección 5483940749,-17.376589,-66.2814594,interseccion
INTER_5488900070,5488900070,Intersección 5488900070,-17.3823248,-66.2756927,interseccion
INTER_5488900072,5488900072,Intersección 5488900072,-17.382154,-66.2743715,interseccion
INTER_5488900078,5488900078,Intersección 5488900078,-17.3849905,-66.274858,interseccion
INTER_5488900080,5488900080,Intersección 5488900080,-17.3850316,-66.2742272,interseccion
INTER_5488900081,5488900081,Intersección 5488900081,-17.3838539,-66.272771,interseccion
INTER_5488900082,5488900082,Intersección 5488900082,-17.3861279,-66.2720056,interseccion
INTER_5488900083,5488900083,Intersección 5488900083,-17.3861887,-66.2727843,interseccion
INTER_5488903726,5488903726,Intersección 5488903726,-17.3863056,-66.2741673,interseccion
INTER_5488907171,5488907171,Intersección 5488907171,-17.3818791,-66.2729927,interseccion
INTER_5488907172,5488907172,Intersección 5488907172,-17.3828009,-66.272906,interseccion
INTER_5488907173,5488907173,Intersección 5488907173,-17.3815478,-66.2730229,interseccion
INTER_5488907175,5488907175,Intersección 5488907175,-17.3825279,-66.2736308,interseccion
INTER_5488907199,5488907199,Intersección 5488907199,-17.3814161,-66.2757346,interseccion
INTER_5492133336,5492133336,Intersección 5492133336,-17.3829528,-66.2736385,interseccion
INTER_5492133383,5492133383,Intersección 5492133383,-17.3793619,-66.2761906,interseccion
INTER_5494163607,5494163607,Intersección 5494163607,-17.3888581,-66.2764195,interseccion
INTER_5494163609,5494163609,Intersección 5494163609,-17.3881694,-66.2764387,interseccion
INTER_5494163619,5494163619,Intersección 5494163619,-17.3876665,-66.2766272,interseccion
INTER_5565041856,5565041856,Intersección 5565041856,-17.3849338,-66.2322994,interseccion
INTER_5565042624,5565042624,Intersección 5565042624,-17.3878038,-66.2345878,interseccion
INTER_5574215920,5574215920,Intersección 5574215920,-17.3874198,-66.2333275,interseccion
INTER_5578393157,5578393157,Intersección 5578393157,-17.3866191,-66.2399694,interseccion
INTER_5578393158,5578393158,Intersección 5578393158,-17.3864981,-66.2392467,interseccion
INTER_5597262742,5597262742,Intersección 5597262742,-17.4009258,-66.2738362,interseccion
INTER_5597262770,5597262770,Intersección 5597262770,-17.402836,-66.2751864,interseccion
INTER_5597262776,5597262776,Intersección 5597262776,-17.4045084,-66.2758775,interseccion
INTER_5597262777,5597262777,Intersección 5597262777,-17.4050376,-66.2759625,interseccion
INTER_5597262789,5597262789,Intersección 5597262789,-17.40157,-66.2764842,interseccion
INTER_5597262795,5597262795,Intersección 5597262795,-17.4026701,-66.2765968,interseccion
INTER_5597262796,5597262796,Intersección 5597262796,-17.4032963,-66.2766892,interseccion
INTER_5597262797,5597262797,Intersección 5597262797,-17.4038594,-66.2767875,interseccion
INTER_5597262798,5597262798,Intersección 5597262798,-17.4043853,-66.2768828,interseccion
INTER_5597262799,5597262799,Intersección 5597262799,-17.4049144,-66.2769697,interseccion
INTER_5597262800,5597262800,Intersección 5597262800,-17.4054614,-66.2770636,interseccion
INTER_5597262801,5597262801,Intersección 5597262801,-17.405983,-66.2771605,interseccion
INTER_5597262802,5597262802,Intersección 5597262802,-17.4064182,-66.27725,interseccion
INTER_5597262803,5597262803,Intersección 5597262803,-17.4064685,-66.2772612,interseccion
INTER_5597262807,5597262807,Intersección 5597262807,-17.4072796,-66.2773906,interseccion
INTER_5597262808,5597262808,Intersección 5597262808,-17.4072749,-66.2774655,interseccion
INTER_5597262809,5597262809,Intersección 5597262809,-17.4069148,-66.2786143,interseccion
INTER_5597262810,5597262810,Intersección 5597262810,-17.4068102,-66.2791807,interseccion
INTER_5618211869,5618211869,Intersección 5618211869,-17.3738431,-66.324056,interseccion
INTER_5618211884,5618211884,Intersección 5618211884,-17.371274,-66.3193136,interseccion
INTER_5618386699,5618386699,Intersección 5618386699,-17.3686955,-66.3223977,interseccion
INTER_5618386700,5618386700,Intersección 5618386700,-17.3713223,-66.321432,interseccion
INTER_5623102485,5623102485,Intersección 5623102485,-17.40411,-66.2330803,interseccion
INTER_5623102486,5623102486,Intersección 5623102486,-17.4030668,-66.2332205,interseccion
INTER_5623102763,5623102763,Intersección 5623102763,-17.4070482,-66.2428595,interseccion
INTER_5623102770,5623102770,Intersección 5623102770,-17.3989815,-66.2380364,interseccion
INTER_5623102774,5623102774,Intersección 5623102774,-17.3992046,-66.2357531,interseccion
INTER_5623124763,5623124763,Intersección 5623124763,-17.4050723,-66.2443642,interseccion
INTER_5623124764,5623124764,Intersección 5623124764,-17.4052847,-66.243642,interseccion
INTER_5623124768,5623124768,Intersección 5623124768,-17.4057776,-66.2445957,interseccion
INTER_5623124770,5623124770,Intersección 5623124770,-17.4066636,-66.2448865,interseccion
INTER_5623124771,5623124771,Intersección 5623124771,-17.4059852,-66.243875,interseccion
INTER_5623124796,5623124796,Intersección 5623124796,-17.4023029,-66.2475459,interseccion
INTER_5623124797,5623124797,Intersección 5623124797,-17.4023291,-66.2463848,interseccion
INTER_5623125570,5623125570,Intersección 5623125570,-17.4023812,-66.2523765,interseccion
INTER_5623125573,5623125573,Intersección 5623125573,-17.3994378,-66.2515409,interseccion
INTER_5623125575,5623125575,Intersección 5623125575,-17.3994165,-66.2519905,interseccion
INTER_5623125577,5623125577,Intersección 5623125577,-17.3994842,-66.2505155,interseccion
INTER_5623125579,5623125579,Intersección 5623125579,-17.4022208,-66.2517992,interseccion
INTER_5623125580,5623125580,Intersección 5623125580,-17.4034423,-66.252862,interseccion
INTER_5623125582,5623125582,Intersección 5623125582,-17.4006932,-66.2522065,interseccion
INTER_5623125583,5623125583,Intersección 5623125583,-17.4008977,-66.2516693,interseccion
INTER_5623125584,5623125584,Intersección 5623125584,-17.401094,-66.2512699,interseccion
INTER_5623125587,5623125587,Intersección 5623125587,-17.40042,-66.2514318,interseccion
INTER_5623125588,5623125588,Intersección 5623125588,-17.4006294,-66.2510052,interseccion
INTER_5623125598,5623125598,Intersección 5623125598,-17.3964947,-66.2496374,interseccion
INTER_5623125600,5623125600,Intersección 5623125600,-17.395774,-66.2520383,interseccion
INTER_5623125601,5623125601,Intersección 5623125601,-17.3969433,-66.2519887,interseccion
INTER_5623125602,5623125602,Intersección 5623125602,-17.3946957,-66.2502736,interseccion
INTER_5623125603,5623125603,Intersección 5623125603,-17.3957907,-66.2502275,interseccion
INTER_5623125604,5623125604,Intersección 5623125604,-17.394623,-66.2529919,interseccion
INTER_5664795944,5664795944,Intersección 5664795944,-17.3638341,-66.2682104,interseccion
INTER_5664795948,5664795948,Intersección 5664795948,-17.3656991,-66.2640859,interseccion
INTER_5664795952,5664795952,Intersección 5664795952,-17.3716403,-66.2673348,interseccion
INTER_5664795953,5664795953,Intersección 5664795953,-17.371522,-66.2653457,interseccion
INTER_5664795954,5664795954,Intersección 5664795954,-17.3727172,-66.2633964,interseccion
INTER_5664795955,5664795955,Intersección 5664795955,-17.3741812,-66.2633464,interseccion
INTER_5664795956,5664795956,Intersección 5664795956,-17.3748103,-66.263308,interseccion
INTER_5664795965,5664795965,Intersección 5664795965,-17.3804595,-66.2621697,interseccion
INTER_5664795966,5664795966,Intersección 5664795966,-17.3804714,-66.2616786,interseccion
INTER_5664795967,5664795967,Intersección 5664795967,-17.3804978,-66.2607549,interseccion
INTER_5664795968,5664795968,Intersección 5664795968,-17.3797066,-66.2626441,interseccion
INTER_5664795969,5664795969,Intersección 5664795969,-17.3796931,-66.2627638,interseccion
INTER_5664795974,5664795974,Intersección 5664795974,-17.378644,-66.2581742,interseccion
INTER_5664795975,5664795975,Intersección 5664795975,-17.3815584,-66.2580805,interseccion
INTER_5664795976,5664795976,Intersección 5664795976,-17.3823082,-66.2580838,interseccion
INTER_5664795977,5664795977,Intersección 5664795977,-17.3814101,-66.2583875,interseccion
INTER_5664795978,5664795978,Intersección 5664795978,-17.3822484,-66.2583943,interseccion
